Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
500,01-05-17,4.67E+15,4,soft-shell miso crab ramen
501,01-05-17,2.90E+15,2,vegetarian spicy miso
502,01-05-17,2.90E+15,2,vegetarian spicy miso
503,01-05-17,4.74E+15,1,soft-shell miso crab ramen
504,01-05-17,4.74E+15,1,soft-shell miso crab ramen
505,01-05-17,6.49E+15,1,tori paitan ramen
506,01-05-17,6.49E+15,1,tori paitan ramen
507,01-05-17,4.60E+15,1,tori paitan ramen
508,01-05-17,4.60E+15,1,tori paitan ramen
509,01-05-17,9.44E+15,1,tonkotsu ramen
510,01-05-17,9.44E+15,1,tonkotsu ramen
511,01-05-17,1.70E+14,1,vegetarian curry + king trumpet mushroom ramen
512,01-05-17,1.70E+14,1,vegetarian curry + king trumpet mushroom ramen
513,01-05-17,3.51E+15,1,vegetarian spicy miso
514,01-05-17,3.51E+15,1,vegetarian spicy miso
515,01-05-17,1.94E+15,2,soft-shell miso crab ramen
516,01-05-17,1.94E+15,2,soft-shell miso crab ramen
517,01-05-17,3.14E+14,4,tori paitan ramen
518,01-05-17,3.14E+14,4,tori paitan ramen
519,01-05-17,6.70E+15,1,spicy miso ramen
520,01-05-17,6.70E+15,1,spicy miso ramen
521,01-05-17,5.74E+15,1,burnt garlic tonkotsu ramen
522,01-05-17,5.74E+15,1,burnt garlic tonkotsu ramen
523,01-05-17,4.09E+15,4,spicy miso ramen
524,01-05-17,4.09E+15,4,spicy miso ramen
525,01-05-17,5.37E+15,1,burnt garlic tonkotsu ramen
526,01-05-17,5.37E+15,1,burnt garlic tonkotsu ramen
527,01-05-17,5.81E+15,1,shio ramen
528,01-05-17,5.81E+15,1,shio ramen
529,01-05-17,5.75E+15,1,spicy miso ramen
530,01-05-17,5.75E+15,1,spicy miso ramen
531,01-05-17,6.57E+15,1,vegetarian curry + king trumpet mushroom ramen
532,01-05-17,6.57E+15,1,vegetarian curry + king trumpet mushroom ramen
533,01-05-17,3.93E+15,1,vegetarian spicy miso
534,01-05-17,3.93E+15,1,vegetarian spicy miso
535,01-05-17,2.24E+15,3,tonkotsu ramen
536,01-05-17,2.24E+15,3,tonkotsu ramen
537,01-05-17,9.06E+15,1,tori paitan ramen
538,01-05-17,9.06E+15,1,tori paitan ramen
539,01-05-17,5.51E+15,1,tonkotsu ramen
540,01-05-17,5.51E+15,1,tonkotsu ramen
541,01-05-17,6.59E+15,1,vegetarian curry + king trumpet mushroom ramen
542,01-05-17,6.59E+15,1,vegetarian curry + king trumpet mushroom ramen
543,01-05-17,5.93E+15,1,shio ramen
544,01-05-17,5.93E+15,1,shio ramen
545,01-05-17,7.84E+15,1,burnt garlic tonkotsu ramen
546,01-05-17,7.84E+15,1,burnt garlic tonkotsu ramen
547,01-05-17,8.96E+15,1,vegetarian spicy miso
548,01-05-17,8.96E+15,1,vegetarian spicy miso
549,01-05-17,4.87E+15,1,tori paitan ramen
550,01-05-17,4.87E+15,1,tori paitan ramen
551,01-05-17,7.36E+15,2,tonkotsu ramen
552,01-05-17,7.36E+15,2,tonkotsu ramen
553,01-05-17,3.46E+15,1,shio ramen
554,01-05-17,3.46E+15,1,shio ramen
555,01-05-17,8.68E+15,1,spicy miso ramen
556,01-05-17,8.68E+15,1,spicy miso ramen
557,01-05-17,7.59E+15,1,truffle butter ramen
558,01-05-17,7.59E+15,1,truffle butter ramen
559,01-05-17,3.32E+14,2,miso crab ramen
560,01-05-17,3.32E+14,2,miso crab ramen
561,01-05-17,3.33E+15,1,tonkotsu ramen
562,01-05-17,3.33E+15,1,tonkotsu ramen
563,01-05-17,3.33E+15,1,tonkotsu ramen
564,01-05-17,3.33E+15,1,tonkotsu ramen
565,01-05-17,8.73E+15,1,miso crab ramen
566,01-05-17,8.73E+15,1,miso crab ramen
567,01-05-17,2.07E+15,1,tonkotsu ramen
568,01-05-17,2.07E+15,1,tonkotsu ramen
569,01-05-17,6.39E+15,3,vegetarian spicy miso
570,01-05-17,6.39E+15,3,vegetarian spicy miso
571,01-05-17,2.04E+15,2,shio ramen
572,01-05-17,2.04E+15,2,shio ramen
573,01-05-17,9.44E+15,1,tonkotsu ramen
574,01-05-17,9.44E+15,1,tonkotsu ramen
575,01-05-17,7.48E+15,2,burnt garlic tonkotsu ramen
576,01-05-17,7.48E+15,2,burnt garlic tonkotsu ramen
577,01-05-17,5.35E+15,1,vegetarian spicy miso
578,01-05-17,5.35E+15,1,vegetarian spicy miso
579,01-05-17,4.83E+15,3,burnt garlic tonkotsu ramen
580,01-05-17,4.83E+15,3,burnt garlic tonkotsu ramen
581,01-05-17,3.10E+14,2,spicy miso ramen
582,01-05-17,3.10E+14,2,spicy miso ramen
583,01-05-17,1.03E+15,1,tori paitan ramen
584,01-05-17,1.03E+15,1,tori paitan ramen
585,01-05-17,4.50E+15,1,tori paitan ramen
586,01-05-17,4.50E+15,1,tori paitan ramen
587,01-05-17,7.22E+15,1,vegetarian spicy miso
588,01-05-17,7.22E+15,1,vegetarian spicy miso
589,01-05-17,4.04E+15,1,truffle butter ramen
590,01-05-17,4.04E+15,1,truffle butter ramen
591,01-05-17,9.26E+15,1,vegetarian curry + king trumpet mushroom ramen
592,01-05-17,9.26E+15,1,vegetarian curry + king trumpet mushroom ramen
593,01-05-17,7.60E+15,2,truffle butter ramen
594,01-05-17,7.60E+15,2,truffle butter ramen
595,01-05-17,3.73E+15,1,shio ramen
596,01-05-17,3.73E+15,1,shio ramen
597,01-05-17,7.36E+15,4,soft-shell miso crab ramen
598,01-05-17,7.36E+15,4,soft-shell miso crab ramen
599,01-05-17,4.63E+15,1,vegetarian spicy miso
600,01-05-17,4.63E+15,1,vegetarian spicy miso
601,01-05-17,6.93E+15,1,tori paitan ramen
602,01-05-17,6.93E+15,1,tori paitan ramen
603,01-05-17,2.65E+15,2,truffle butter ramen
604,01-05-17,2.65E+15,2,truffle butter ramen
605,01-05-17,4.36E+15,1,miso crab ramen
606,01-05-17,4.36E+15,1,miso crab ramen
607,01-05-17,8.14E+15,1,spicy miso ramen
608,01-05-17,8.14E+15,1,spicy miso ramen
609,01-05-17,6.13E+15,1,soft-shell miso crab ramen
610,01-05-17,6.13E+15,1,soft-shell miso crab ramen
611,01-05-17,2.12E+15,1,tori paitan ramen
612,01-05-17,2.12E+15,1,tori paitan ramen
613,01-05-17,1.76E+15,1,burnt garlic tonkotsu ramen
614,01-05-17,1.76E+15,1,burnt garlic tonkotsu ramen
615,01-05-17,6.30E+15,2,truffle butter ramen
616,01-05-17,6.30E+15,2,truffle butter ramen
617,01-05-17,7.58E+15,2,miso crab ramen
618,01-05-17,7.58E+15,2,miso crab ramen
619,01-05-17,7.37E+15,1,tori paitan ramen
620,01-05-17,7.37E+15,1,tori paitan ramen
621,01-05-17,2.90E+15,1,soft-shell miso crab ramen
622,01-05-17,2.90E+15,1,soft-shell miso crab ramen
623,01-05-17,5.25E+15,1,spicy miso ramen
624,01-05-17,5.25E+15,1,spicy miso ramen
625,01-05-17,7.45E+15,3,vegetarian spicy miso
626,01-05-17,7.45E+15,3,vegetarian spicy miso
627,01-05-17,8.70E+14,1,vegetarian curry + king trumpet mushroom ramen
628,01-05-17,8.70E+14,1,vegetarian curry + king trumpet mushroom ramen
629,01-05-17,9.51E+15,1,truffle butter ramen
630,01-05-17,9.51E+15,1,truffle butter ramen
631,01-05-17,6.74E+15,1,shio ramen
632,01-05-17,6.74E+15,1,shio ramen
633,01-05-17,4.37E+15,1,tori paitan ramen
634,01-05-17,4.37E+15,1,tori paitan ramen
635,01-05-17,4.32E+15,1,miso crab ramen
636,01-05-17,4.32E+15,1,miso crab ramen
637,01-05-17,9.69E+15,3,shio ramen
638,01-05-17,9.69E+15,3,shio ramen
639,01-05-17,8.24E+15,1,vegetarian curry + king trumpet mushroom ramen
640,01-05-17,8.24E+15,1,vegetarian curry + king trumpet mushroom ramen
641,01-05-17,3.69E+15,1,truffle butter ramen
642,01-05-17,3.69E+15,1,truffle butter ramen
643,01-05-17,3.80E+15,1,tori paitan ramen
644,01-05-17,3.80E+15,1,tori paitan ramen
645,01-05-17,1.28E+15,1,vegetarian curry + king trumpet mushroom ramen
646,01-05-17,1.28E+15,1,vegetarian curry + king trumpet mushroom ramen
647,01-05-17,1.52E+14,1,soft-shell miso crab ramen
648,01-05-17,1.52E+14,1,soft-shell miso crab ramen
649,01-05-17,9.94E+15,1,shio ramen
650,01-05-17,9.94E+15,1,shio ramen
651,01-06-17,9.74E+15,1,nagomi shoyu
652,01-06-17,9.74E+15,1,nagomi shoyu
653,01-06-17,5.71E+14,1,shio ramen
654,01-06-17,5.71E+14,1,shio ramen
655,01-06-17,6.24E+15,1,shio ramen
656,01-06-17,6.24E+15,1,shio ramen
657,01-06-17,3.10E+15,1,vegetarian spicy miso
658,01-06-17,3.10E+15,1,vegetarian spicy miso
659,01-06-17,9.62E+15,1,burnt garlic tonkotsu ramen
660,01-06-17,9.62E+15,1,burnt garlic tonkotsu ramen
661,01-06-17,7.72E+15,1,miso crab ramen
662,01-06-17,7.72E+15,1,miso crab ramen
663,01-06-17,4.45E+15,3,nagomi shoyu
664,01-06-17,4.45E+15,3,nagomi shoyu
665,01-06-17,2.41E+15,1,spicy miso ramen
666,01-06-17,2.41E+15,1,spicy miso ramen
667,01-06-17,3.76E+15,1,spicy miso ramen
668,01-06-17,3.76E+15,1,spicy miso ramen
669,01-06-17,9.40E+15,4,vegetarian curry + king trumpet mushroom ramen
670,01-06-17,9.40E+15,4,vegetarian curry + king trumpet mushroom ramen
671,01-06-17,8.62E+15,3,tori paitan ramen
672,01-06-17,8.62E+15,3,tori paitan ramen
673,01-06-17,6.43E+15,1,burnt garlic tonkotsu ramen
674,01-06-17,6.43E+15,1,burnt garlic tonkotsu ramen
675,01-06-17,8.25E+15,1,tori paitan ramen
676,01-06-17,8.25E+15,1,tori paitan ramen
677,01-06-17,5.31E+15,1,tonkotsu ramen
678,01-06-17,5.31E+15,1,tonkotsu ramen
679,01-06-17,9.67E+15,1,soft-shell miso crab ramen
680,01-06-17,9.67E+15,1,soft-shell miso crab ramen
681,01-06-17,1.05E+15,1,spicy miso ramen
682,01-06-17,1.05E+15,1,spicy miso ramen
683,01-06-17,3.82E+15,3,tonkotsu ramen
684,01-06-17,3.82E+15,3,tonkotsu ramen
685,01-06-17,4.78E+15,1,shio ramen
686,01-06-17,4.78E+15,1,shio ramen
687,01-06-17,9.92E+14,1,truffle butter ramen
688,01-06-17,9.92E+14,1,truffle butter ramen
689,01-06-17,8.81E+15,3,truffle butter ramen
690,01-06-17,8.81E+15,3,truffle butter ramen
691,01-06-17,6.26E+15,1,tori paitan ramen
692,01-06-17,6.26E+15,1,tori paitan ramen
693,01-06-17,4.23E+13,1,tori paitan ramen
694,01-06-17,4.23E+13,1,tori paitan ramen
695,01-06-17,1.34E+15,2,shio ramen
696,01-06-17,1.34E+15,2,shio ramen
697,01-06-17,9.30E+14,1,shio ramen
698,01-06-17,9.30E+14,1,shio ramen
699,01-06-17,1.06E+15,1,vegetarian spicy miso
700,01-06-17,1.06E+15,1,vegetarian spicy miso
701,01-06-17,6.27E+15,1,miso crab ramen
702,01-06-17,6.27E+15,1,miso crab ramen
703,01-06-17,4.12E+15,1,soft-shell miso crab ramen
704,01-06-17,4.12E+15,1,soft-shell miso crab ramen
705,01-06-17,4.99E+15,1,tonkotsu ramen
706,01-06-17,4.99E+15,1,tonkotsu ramen
707,01-06-17,5.35E+15,1,tonkotsu ramen
708,01-06-17,5.35E+15,1,tonkotsu ramen
709,01-06-17,3.22E+15,1,tonkotsu ramen
710,01-06-17,3.22E+15,1,tonkotsu ramen
711,01-06-17,4.34E+15,1,spicy miso ramen
712,01-06-17,4.34E+15,1,spicy miso ramen
713,01-06-17,6.02E+15,1,miso crab ramen
714,01-06-17,6.02E+15,1,miso crab ramen
715,01-06-17,7.67E+15,1,soft-shell miso crab ramen
716,01-06-17,7.67E+15,1,soft-shell miso crab ramen
717,01-06-17,6.66E+15,1,shio ramen
718,01-06-17,6.66E+15,1,shio ramen
719,01-06-17,7.38E+15,2,burnt garlic tonkotsu ramen
720,01-06-17,7.38E+15,2,burnt garlic tonkotsu ramen
721,01-06-17,6.56E+15,1,truffle butter ramen
722,01-06-17,6.56E+15,1,truffle butter ramen
723,01-06-17,4.12E+15,2,vegetarian curry + king trumpet mushroom ramen
724,01-06-17,4.12E+15,2,vegetarian curry + king trumpet mushroom ramen
725,01-06-17,6.67E+15,1,nagomi shoyu
726,01-06-17,6.67E+15,1,nagomi shoyu
727,01-06-17,9.37E+15,1,burnt garlic tonkotsu ramen
728,01-06-17,9.37E+15,1,burnt garlic tonkotsu ramen
729,01-06-17,3.48E+15,1,shio ramen
730,01-06-17,3.48E+15,1,shio ramen
731,01-06-17,4.71E+14,1,nagomi shoyu
732,01-06-17,4.71E+14,1,nagomi shoyu
733,01-06-17,3.48E+15,1,tonkotsu ramen
734,01-06-17,3.48E+15,1,tonkotsu ramen
735,01-06-17,2.45E+15,1,tonkotsu ramen
736,01-06-17,2.45E+15,1,tonkotsu ramen
737,01-06-17,4.93E+15,1,tori paitan ramen
738,01-06-17,4.93E+15,1,tori paitan ramen
739,01-06-17,6.43E+15,1,shio ramen
740,01-06-17,6.43E+15,1,shio ramen
741,01-06-17,9.63E+15,1,soft-shell miso crab ramen
742,01-06-17,9.63E+15,1,soft-shell miso crab ramen
743,01-06-17,2.39E+15,2,vegetarian spicy miso
744,01-06-17,2.39E+15,2,vegetarian spicy miso
745,01-06-17,8.12E+15,4,shio ramen
746,01-06-17,8.12E+15,4,shio ramen
747,01-06-17,9.87E+15,1,tonkotsu ramen
748,01-06-17,9.87E+15,1,tonkotsu ramen
749,01-06-17,3.29E+15,1,spicy miso ramen
750,01-06-17,3.29E+15,1,spicy miso ramen
751,01-06-17,4.15E+15,1,miso crab ramen
752,01-06-17,4.15E+15,1,miso crab ramen
753,01-06-17,8.21E+15,1,soft-shell miso crab ramen
754,01-06-17,8.21E+15,1,soft-shell miso crab ramen
755,01-06-17,1.72E+15,1,shio ramen
756,01-06-17,1.72E+15,1,shio ramen
757,01-06-17,9.87E+15,1,truffle butter ramen
758,01-06-17,9.87E+15,1,truffle butter ramen
759,01-06-17,2.26E+15,1,soft-shell miso crab ramen
760,01-06-17,2.26E+15,1,soft-shell miso crab ramen
761,01-06-17,7.50E+15,1,soft-shell miso crab ramen
762,01-06-17,7.50E+15,1,soft-shell miso crab ramen
763,01-06-17,9.86E+15,1,vegetarian curry + king trumpet mushroom ramen
764,01-06-17,9.86E+15,1,vegetarian curry + king trumpet mushroom ramen
765,01-06-17,7.78E+15,1,vegetarian spicy miso
766,01-06-17,7.78E+15,1,vegetarian spicy miso
767,01-06-17,9.26E+15,1,tonkotsu ramen
768,01-06-17,9.26E+15,1,tonkotsu ramen
769,01-06-17,4.15E+15,1,shio ramen
770,01-06-17,4.15E+15,1,shio ramen
771,01-06-17,9.49E+15,4,spicy miso ramen
772,01-06-17,9.49E+15,4,spicy miso ramen
773,01-06-17,6.46E+15,2,soft-shell miso crab ramen
774,01-06-17,6.46E+15,2,soft-shell miso crab ramen
775,01-06-17,3.17E+15,1,soft-shell miso crab ramen
776,01-06-17,3.17E+15,1,soft-shell miso crab ramen
777,01-06-17,2.62E+15,1,tonkotsu ramen
778,01-06-17,2.62E+15,1,tonkotsu ramen
779,01-06-17,5.43E+15,1,vegetarian spicy miso
780,01-06-17,5.43E+15,1,vegetarian spicy miso
781,01-06-17,3.08E+15,2,truffle butter ramen
782,01-06-17,3.08E+15,2,truffle butter ramen
783,01-06-17,7.80E+15,1,tori paitan ramen
784,01-06-17,7.80E+15,1,tori paitan ramen
785,01-06-17,4.31E+15,3,spicy miso ramen
786,01-06-17,4.31E+15,3,spicy miso ramen
787,01-06-17,1.90E+15,4,tori paitan ramen
788,01-06-17,1.90E+15,4,tori paitan ramen
789,01-06-17,8.67E+15,1,miso crab ramen
790,01-06-17,8.67E+15,1,miso crab ramen
791,01-06-17,3.94E+15,2,vegetarian spicy miso
792,01-06-17,3.94E+15,2,vegetarian spicy miso
793,01-06-17,2.79E+15,1,spicy miso ramen
794,01-06-17,2.79E+15,1,spicy miso ramen
795,01-06-17,5.22E+14,4,spicy miso ramen
796,01-06-17,5.22E+14,4,spicy miso ramen
797,01-06-17,2.08E+15,1,vegetarian curry + king trumpet mushroom ramen
798,01-06-17,2.08E+15,1,vegetarian curry + king trumpet mushroom ramen
799,01-06-17,4.40E+15,4,burnt garlic tonkotsu ramen
800,01-06-17,4.40E+15,4,burnt garlic tonkotsu ramen
801,01-06-17,6.22E+15,2,truffle butter ramen
802,01-06-17,6.22E+15,2,truffle butter ramen
803,01-06-17,2.16E+15,1,burnt garlic tonkotsu ramen
804,01-06-17,2.16E+15,1,burnt garlic tonkotsu ramen
805,01-06-17,2.05E+15,1,nagomi shoyu
806,01-06-17,2.05E+15,1,nagomi shoyu
807,01-06-17,5.69E+15,3,miso crab ramen
808,01-06-17,5.69E+15,3,miso crab ramen
809,01-06-17,6.29E+15,1,truffle butter ramen
810,01-06-17,6.29E+15,1,truffle butter ramen
811,01-06-17,5.49E+15,1,burnt garlic tonkotsu ramen
812,01-06-17,5.49E+15,1,burnt garlic tonkotsu ramen
813,01-06-17,2.49E+15,1,spicy miso ramen
814,01-06-17,2.49E+15,1,spicy miso ramen
815,01-06-17,8.27E+15,1,burnt garlic tonkotsu ramen
816,01-06-17,8.27E+15,1,burnt garlic tonkotsu ramen
817,01-06-17,2.67E+15,4,shio ramen
818,01-06-17,2.67E+15,4,shio ramen
819,01-06-17,4.60E+15,1,spicy miso ramen
820,01-06-17,4.60E+15,1,spicy miso ramen
821,01-06-17,6.43E+15,1,vegetarian spicy miso
822,01-06-17,6.43E+15,1,vegetarian spicy miso
823,01-06-17,1.84E+15,1,tonkotsu ramen
824,01-06-17,1.84E+15,1,tonkotsu ramen
825,01-06-17,9.06E+15,1,shio ramen
826,01-06-17,9.06E+15,1,shio ramen
827,01-06-17,9.11E+14,1,nagomi shoyu
828,01-06-17,9.11E+14,1,nagomi shoyu
829,01-06-17,3.53E+15,1,burnt garlic tonkotsu ramen
830,01-06-17,3.53E+15,1,burnt garlic tonkotsu ramen
831,01-06-17,2.65E+15,1,vegetarian curry + king trumpet mushroom ramen
832,01-06-17,2.65E+15,1,vegetarian curry + king trumpet mushroom ramen
833,01-06-17,7.98E+15,1,spicy miso ramen
834,01-06-17,7.98E+15,1,spicy miso ramen
835,01-07-17,4.99E+15,1,burnt garlic tonkotsu ramen
836,01-07-17,4.99E+15,1,burnt garlic tonkotsu ramen
837,01-07-17,7.15E+15,3,nagomi shoyu
838,01-07-17,7.15E+15,3,nagomi shoyu
839,01-08-17,1.92E+15,1,truffle butter ramen
840,01-08-17,1.92E+15,1,truffle butter ramen
841,01-08-17,9.86E+15,1,vegetarian curry + king trumpet mushroom ramen
842,01-08-17,9.86E+15,1,vegetarian curry + king trumpet mushroom ramen
843,01-08-17,7.63E+15,1,soft-shell miso crab ramen
844,01-08-17,7.63E+15,1,soft-shell miso crab ramen
845,01-08-17,3.42E+15,1,soft-shell miso crab ramen
846,01-08-17,3.42E+15,1,soft-shell miso crab ramen
847,01-08-17,7.83E+15,4,soft-shell miso crab ramen
848,01-08-17,7.83E+15,4,soft-shell miso crab ramen
849,01-08-17,4.19E+15,1,vegetarian spicy miso
850,01-08-17,4.19E+15,1,vegetarian spicy miso
851,01-08-17,5.19E+15,1,tori paitan ramen
852,01-08-17,5.19E+15,1,tori paitan ramen
853,01-08-17,4.47E+15,1,spicy miso ramen
854,01-08-17,4.47E+15,1,spicy miso ramen
855,01-08-17,2.12E+15,1,burnt garlic tonkotsu ramen
856,01-08-17,2.12E+15,1,burnt garlic tonkotsu ramen
857,01-08-17,5.50E+14,2,tori paitan ramen
858,01-08-17,5.50E+14,2,tori paitan ramen
859,01-08-17,9.51E+15,4,tori paitan ramen
860,01-08-17,9.51E+15,4,tori paitan ramen
861,01-08-17,5.58E+15,1,vegetarian spicy miso
862,01-08-17,5.58E+15,1,vegetarian spicy miso
863,01-08-17,5.21E+15,1,nagomi shoyu
864,01-08-17,5.21E+15,1,nagomi shoyu
865,01-08-17,6.19E+15,2,shio ramen
866,01-08-17,6.19E+15,2,shio ramen
867,01-08-17,3.83E+15,1,shio ramen
868,01-08-17,3.83E+15,1,shio ramen
869,01-08-17,7.52E+15,1,shio ramen
870,01-08-17,7.52E+15,1,shio ramen
871,01-08-17,1.44E+15,4,spicy miso ramen
872,01-08-17,1.44E+15,4,spicy miso ramen
873,01-08-17,5.99E+15,1,vegetarian spicy miso
874,01-08-17,5.99E+15,1,vegetarian spicy miso
875,01-08-17,3.02E+15,3,vegetarian curry + king trumpet mushroom ramen
876,01-08-17,3.02E+15,3,vegetarian curry + king trumpet mushroom ramen
877,01-08-17,3.83E+15,1,soft-shell miso crab ramen
878,01-08-17,3.83E+15,1,soft-shell miso crab ramen
879,01-08-17,1.92E+14,1,miso crab ramen
880,01-08-17,1.92E+14,1,miso crab ramen
881,01-08-17,6.47E+15,1,burnt garlic tonkotsu ramen
882,01-08-17,6.47E+15,1,burnt garlic tonkotsu ramen
883,01-08-17,5.09E+15,1,truffle butter ramen
884,01-08-17,5.09E+15,1,truffle butter ramen
885,01-08-17,8.12E+15,1,burnt garlic tonkotsu ramen
886,01-08-17,8.12E+15,1,burnt garlic tonkotsu ramen
887,01-08-17,5.03E+15,2,nagomi shoyu
888,01-08-17,5.03E+15,2,nagomi shoyu
889,01-08-17,2.94E+15,1,vegetarian curry + king trumpet mushroom ramen
890,01-08-17,2.94E+15,1,vegetarian curry + king trumpet mushroom ramen
891,01-08-17,3.11E+15,1,nagomi shoyu
892,01-08-17,3.11E+15,1,nagomi shoyu
893,01-08-17,6.23E+15,1,shio ramen
894,01-08-17,6.23E+15,1,shio ramen
895,01-08-17,8.47E+15,3,truffle butter ramen
896,01-08-17,8.47E+15,3,truffle butter ramen
897,01-08-17,4.57E+15,1,soft-shell miso crab ramen
898,01-08-17,4.57E+15,1,soft-shell miso crab ramen
899,01-08-17,4.46E+15,1,truffle butter ramen
900,01-08-17,4.46E+15,1,truffle butter ramen
901,01-08-17,1.00E+16,1,vegetarian spicy miso
902,01-08-17,1.00E+16,1,vegetarian spicy miso
903,01-08-17,1.68E+15,1,tori paitan ramen
904,01-08-17,1.68E+15,1,tori paitan ramen
905,01-08-17,1.12E+15,1,miso crab ramen
906,01-08-17,1.12E+15,1,miso crab ramen
907,01-08-17,3.03E+15,1,nagomi shoyu
908,01-08-17,3.03E+15,1,nagomi shoyu
909,01-08-17,8.39E+15,1,tonkotsu ramen
910,01-08-17,8.39E+15,1,tonkotsu ramen
911,01-08-17,4.20E+15,2,vegetarian spicy miso
912,01-08-17,4.20E+15,2,vegetarian spicy miso
913,01-08-17,5.17E+15,1,shio ramen
914,01-08-17,5.17E+15,1,shio ramen
915,01-08-17,4.63E+15,1,vegetarian spicy miso
916,01-08-17,4.63E+15,1,vegetarian spicy miso
917,01-08-17,6.05E+15,1,vegetarian spicy miso
918,01-08-17,6.05E+15,1,vegetarian spicy miso
919,01-08-17,1.57E+15,1,shio ramen
920,01-08-17,1.57E+15,1,shio ramen
921,01-08-17,1.27E+15,1,tori paitan ramen
922,01-08-17,1.27E+15,1,tori paitan ramen
923,01-08-17,6.84E+15,2,vegetarian spicy miso
924,01-08-17,6.84E+15,2,vegetarian spicy miso
925,01-08-17,4.13E+14,1,vegetarian spicy miso
926,01-08-17,4.13E+14,1,vegetarian spicy miso
927,01-08-17,1.34E+15,1,vegetarian spicy miso
928,01-08-17,1.34E+15,1,vegetarian spicy miso
929,01-08-17,8.27E+15,1,vegetarian curry + king trumpet mushroom ramen
930,01-08-17,8.27E+15,1,vegetarian curry + king trumpet mushroom ramen
931,01-08-17,1.01E+15,2,nagomi shoyu
932,01-08-17,1.01E+15,2,nagomi shoyu
933,01-09-17,7.81E+15,1,soft-shell miso crab ramen
934,01-09-17,7.81E+15,1,soft-shell miso crab ramen
935,01-09-17,9.45E+15,4,miso crab ramen
936,01-09-17,9.45E+15,4,miso crab ramen
937,01-09-17,8.88E+15,1,shio ramen
938,01-09-17,8.88E+15,1,shio ramen
939,01-09-17,8.61E+14,1,nagomi shoyu
940,01-09-17,8.61E+14,1,nagomi shoyu
941,01-09-17,2.64E+15,1,shio ramen
942,01-09-17,2.64E+15,1,shio ramen
943,01-09-17,4.83E+15,1,tonkotsu ramen
944,01-09-17,4.83E+15,1,tonkotsu ramen
945,01-09-17,7.31E+15,3,burnt garlic tonkotsu ramen
946,01-09-17,7.31E+15,3,burnt garlic tonkotsu ramen
947,01-09-17,7.87E+15,1,nagomi shoyu
948,01-09-17,7.87E+15,1,nagomi shoyu
949,01-09-17,3.09E+15,1,vegetarian curry + king trumpet mushroom ramen
950,01-09-17,3.09E+15,1,vegetarian curry + king trumpet mushroom ramen
951,01-09-17,5.04E+15,1,truffle butter ramen
952,01-09-17,5.04E+15,1,truffle butter ramen
953,01-09-17,7.46E+15,1,vegetarian spicy miso
954,01-09-17,7.46E+15,1,vegetarian spicy miso
955,01-09-17,2.59E+15,2,spicy miso ramen
956,01-09-17,2.59E+15,2,spicy miso ramen
957,01-09-17,7.99E+15,1,soft-shell miso crab ramen
958,01-09-17,7.99E+15,1,soft-shell miso crab ramen
959,01-09-17,2.45E+15,1,burnt garlic tonkotsu ramen
960,01-09-17,2.45E+15,1,burnt garlic tonkotsu ramen
961,01-09-17,3.04E+15,4,miso crab ramen
962,01-09-17,3.04E+15,4,miso crab ramen
963,01-09-17,9.26E+15,1,nagomi shoyu
964,01-09-17,9.26E+15,1,nagomi shoyu
965,01-09-17,2.71E+15,3,vegetarian spicy miso
966,01-09-17,2.71E+15,3,vegetarian spicy miso
967,01-09-17,3.95E+15,1,burnt garlic tonkotsu ramen
968,01-09-17,3.95E+15,1,burnt garlic tonkotsu ramen
969,01-09-17,6.91E+15,2,spicy miso ramen
970,01-09-17,6.91E+15,2,spicy miso ramen
971,01-09-17,7.02E+15,1,tonkotsu ramen
972,01-09-17,7.02E+15,1,tonkotsu ramen
973,01-09-17,9.18E+15,2,shio ramen
974,01-09-17,9.18E+15,2,shio ramen
975,01-09-17,2.33E+15,1,shio ramen
976,01-09-17,2.33E+15,1,shio ramen
977,01-09-17,1.99E+15,1,miso crab ramen
978,01-09-17,1.99E+15,1,miso crab ramen
979,01-09-17,9.07E+15,1,tori paitan ramen
980,01-09-17,9.07E+15,1,tori paitan ramen
981,01-09-17,8.47E+15,1,vegetarian curry + king trumpet mushroom ramen
982,01-09-17,8.47E+15,1,vegetarian curry + king trumpet mushroom ramen
983,01-09-17,6.48E+15,1,vegetarian spicy miso
984,01-09-17,6.48E+15,1,vegetarian spicy miso
985,01-09-17,2.71E+15,1,vegetarian curry + king trumpet mushroom ramen
986,01-09-17,2.71E+15,1,vegetarian curry + king trumpet mushroom ramen
987,01-09-17,3.48E+15,1,vegetarian spicy miso
988,01-09-17,3.48E+15,1,vegetarian spicy miso
989,01-09-17,4.49E+15,2,nagomi shoyu
990,01-09-17,4.49E+15,2,nagomi shoyu
991,01-09-17,7.63E+15,1,spicy miso ramen
992,01-09-17,7.63E+15,1,spicy miso ramen
993,01-09-17,1.15E+15,3,truffle butter ramen
994,01-09-17,1.15E+15,3,truffle butter ramen
995,01-09-17,8.24E+15,1,miso crab ramen
996,01-09-17,8.24E+15,1,miso crab ramen
